gene_id,MC10-IP,MC10-Input,MC21-IP,MC21-Input,MC22-IP,MC22-Input,MC9-IP,MC9-Input,Petro11-IP,Petro11-Input,Petro12-IP,Petro12-Input,Petro23-IP,Petro23-Input,Petro24-IP,Petro24-Input
gene28971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.44518,1894,200,1,118,1,123,1,143,1,155,1,372,1,89,1,206
MSTRG.44519,1,51,1,1,1,11,1,30,1,5,1,9,1,1,1,1
MSTRG.40606,1,148,1,61,1,85,1,98,84,146,24,290,388,146,1,147
MSTRG.40607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11
MSTRG.40604,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1
MSTRG.40605,1,1,1,11,1,5,1,1,1,1,1,1,1,1,1,1
MSTRG.40602,1,1,1,6,1,28,1,30,1,22,1,88,1,87,236,27
MSTRG.40603,1,400,1,325,1,555,1,343,1,825,276,2174,1,1980,142,1299
MSTRG.40600,1,1,1,1,1,5,1,1,1,1,1,1,1,1,14,6
MSTRG.40430,1,1,1,1,1,13,1,27,1,3,1,1,1,1,1,1
MSTRG.47728,1,1,1,1,1,1,1,31,1,1,1,1,1,1,1,1
MSTRG.40696,1,1,1,1,1,5,1,5,170,27,1,23,1,22,1,15
MSTRG.40433,1,18,1,1,1,4,1,5,1,1,1,3,1,10,1,1
MSTRG.40608,1,1,1,10,1,7,1,19,1,7,1,5,1,1,1,1
MSTRG.40609,1,9,2,9,1,8,2,24,1,4,1,43,1,20,1,3
MSTRG.6773,1,371,738,336,1,213,1,313,61,276,1,650,613,587,190,236
MSTRG.25029,1467,115,230,92,366,107,128,76,118,160,35,368,21,225,184,112
MSTRG.40432,1,38,1,147,1925,37,259,50,1,63,5,107,1,69,5,61
MSTRG.34033,1,100,1,115,1,49,1,8,1,14,1,56,1,12,1,33
MSTRG.25023,1,38,1,87,1,4,1,16,1,71,1,26,1,25,1,9
MSTRG.25022,1,5,1,24,1,6,1,3,1,16,1,1,1,6,1,5
MSTRG.25021,1,618,231,691,1003,505,2,702,42,463,97,697,1,325,69,433
MSTRG.25020,1,38,1,1,1,15,1,5,1,23,1,86,1,44,1,20
MSTRG.25027,1,1,1,11,1,1,1,1,1,1,1,18,1,1,1,1
gene7866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.25025,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.25024,1,78,1,12,924,71,95,19,1,168,1,88,1,53,1,79
MSTRG.47724,1,435,21,211,1,363,1,438,1,416,1,588,1,570,56,262
MSTRG.13338,1,3,1,19,1,24,1,8,1,19,1,15,1,5,1,18
MSTRG.13339,1,1,1,1,1,22,1,8,1,13,1,9,1,5,1,1
MSTRG.18784,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1
MSTRG.24168,1,1,1,37,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.13332,1,2755,2977,2994,12001,5509,1,2476,5088,9509,5581,22516,22345,26826,4514,15837
MSTRG.6777,1,1,1,22,1,6,1,1,68,23,1,6,1,1,1,12
MSTRG.13330,1,1,1,1,1,1,1,2,1,1,1,3,1,44,1,13
MSTRG.13331,155,75,1,64,1,55,1,33,1,105,1,185,1,172,1,101
MSTRG.13336,253,192,1,130,1,120,1,71,1,216,197,373,1,597,1,327
MSTRG.13337,1,42,1,80,1,61,1,43,1,167,1,176,1,221,1,57
MSTRG.13334,1,18,1,3,1,32,1,43,1,6,1,10,1,5,1,17
MSTRG.6776,1,199,1148,225,7,125,1,152,754,205,1,341,410,188,13,122
MSTRG.1044,1,20,1,1,3,1,1,4,1,1,1,7,1,12,1,3
MSTRG.6775,1,11,5,12,10,1,37,10,13,1,3,8,1,1,1,1
MSTRG.19079,1,1,1,16,1,28,1,1,1,1,1,14,1,1,1,7
MSTRG.19078,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.19077,339,269,126,374,129,426,1,494,1445,326,496,504,1,504,348,457
MSTRG.19076,1,19,1,1,2,29,1,38,1,13,1,69,150,30,96,39
MSTRG.19075,1,15,1,64,1,37,1,1,1,23,1,53,1,23,1,15
MSTRG.19074,1,120,273,34,1,26,1,159,1,17,1,85,1,31,1,57
MSTRG.19073,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
MSTRG.19072,1,4,1,2,1,2,1,10,1,3,1,1,1,1,1,1
MSTRG.19071,1,1,2,1,1,4,1,1,1,1,1,1,1,26,1,1
MSTRG.19070,1,223,1,135,33,74,1,294,173,120,27,158,1,144,40,149
gene25928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.28519,1,6,1,1,1,1,1,22,1,11,1,13,1,1,1,1
gene25922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene29089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47723,1,5,1,7,1,4,1,10,1,9,1,29,1,4,1,4
gene25927,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,4
MSTRG.1041,1,677,1,390,1,635,159,627,406,651,107,1571,1,2581,34,1251
MSTRG.2379,1,5,1,31,1,8,1,13,1,1,1,1,1,2,1,8
MSTRG.2378,1,14,1,1,1,5,1,31,1,20,1,24,1,29,1,14
MSTRG.1042,1,21,1,1,1,3,1,4,1,1,1,3,1,1,1,14
MSTRG.10504,1,18,1,11,1,45,1,13,1,27,1,5,1,10,1,12
MSTRG.2373,1,1,1,26,1,13,1,7,1,105,1,106,1,225,1,144
MSTRG.2372,1281,578,913,428,4,543,3,562,145,502,306,1241,1,858,234,617
MSTRG.2371,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2
MSTRG.1043,1,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1
MSTRG.2377,4782,7325,29208,6358,38665,7873,5267,7382,5378,3638,6790,8407,10348,6098,3072,3209
MSTRG.2376,1,1,1,22,1,12,1,17,1,1,1,22,1,1,1,97
MSTRG.2375,1,1,1,13,1,3,1,5,1,1,1,1,1,1,1,1
MSTRG.2374,1,98,1,1,1,59,1,53,1,41,1,110,1,88,1,54
MSTRG.14636,1,14,1,28,1,25,1,1,7,66,272,252,1,236,1,69
MSTRG.6999,1,62,1,93,1,114,1,37,1,78,1,23,1,181,1,50
MSTRG.14637,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.5915,1,170,1,359,978,74,1,334,39,133,104,363,1,380,1,234
MSTRG.6998,1,263,1,102,1,245,1,295,259,170,1,373,1,148,1,165
gene29087,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2
MSTRG.16212,1,19,1,1,1,1,1,22,1,25,1,24,1,6,1,8
MSTRG.2676,1,59,1,62,15,121,1,185,1,82,9,321,1,116,29,87
MSTRG.16210,1,14,1,45,1,14,1,1,1,1,1,1,1,1,1,1
MSTRG.16211,1,1,1,153,1,14,1,25,1,21,1,18,1,26,77,33
MSTRG.32148,1,11,1,1,1,1,1,1,1,1,1,21,1,1,1,1
MSTRG.32149,1,48,461,32,1,17,1,23,142,13,97,43,1,21,1,9
MSTRG.16214,1,45,1,92,1,116,1,112,1,9,1,47,1,72,1,18
MSTRG.16215,1,532,7,237,4,233,1,345,63,461,109,350,5,929,61,211
MSTRG.32144,1,20,1,1,200,1,1,5,1,1,1,1,1,1,1,1
gene515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.16218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.32147,1,1,1,31,1,1,1,1,1,5,1,1,1,5,1,1
MSTRG.32140,1,245,1,122,1,131,1,179,209,211,1,584,482,370,44,312
MSTRG.32141,1,1,106,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.32142,1,9,1,1,1,3,1,4,1,25,1,8,1,15,1,24
gene25501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45645,1,1,1,1,1,1,1,1,1,1,1,32,1,1,1,1
MSTRG.45644,1,1,4,1,333,1,1,3,1,4,1,9,1,5,1,4
MSTRG.45647,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45646,1,82,1,30,1,110,1,97,1,49,37,78,165,27,2,61
gene1026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene29083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45643,1,1,1,1,1114,6,1,1,1,4,1,1,1,1,1,1
MSTRG.45642,1,4,1,37,1,1,1,1,1,4,1,1,1,14,1,1
gene29082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45649,1,1,1,22,1,1,1,1,1,6,1,1,1,1,1,1
MSTRG.45648,213,71,1,61,684,198,1,151,1,158,213,107,2,99,65,82
MSTRG.41555,68,54,364,135,35,46,28,110,147,87,1,220,1,154,1,100
MSTRG.41554,1,1,1,1,1,1,1,13,1,1,1,3,1,1,1,1
MSTRG.41557,1,4,1,10,1,31,1,1,1,25,1,44,1,3,1,20
MSTRG.49769,1,1,1,1,1,1,1,24,1,1,1,1,1,1,1,1
MSTRG.41551,1,179,1,120,1,178,1,198,126,138,70,370,187,302,34,170
MSTRG.41550,1,42,1,1,1,1,1,8,1,15,28,71,1,13,1,19
MSTRG.41553,1,15,1,10,1,1,1,1,1,7,1,12,1,13,1,3
MSTRG.41552,1,48,1,29,1301,44,1,32,1,74,1,101,1,114,1,46
MSTRG.49762,1,10,1,1,1,1,1,1,1,1,1,1,1,7,1,8
MSTRG.49763,1,4,1,32,1,2,1,1,1,5,1,1,1,1,1,1
MSTRG.49760,1,15,1,5,1,1,1,6,1,1,1,1,1,1,1,1
MSTRG.49761,1,4,1,1,1,1,1,1,1,1,1,13,1,12,1,5
MSTRG.49766,1,5,1,1,1,1,1,10,1,5,1,17,1,14,1,11
MSTRG.49767,1,9,1,7,73,5,1,4,12,9,4,24,1,64,9,21
MSTRG.49764,1,1,1,51,1,13,1,1,1,1,1,1,1,1,1,1
MSTRG.49765,1,40,1,1,1,1,1,1,1,5,1,7,1,6,1,1
MSTRG.26610,1,2,1,1,1,2,1,11,1,1,1,1,1,1,1,5
gene19050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene19054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.24681,1,4,1,1,1,11,1,11,1,1,1,3,1,1,1,1
gene30745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene32117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.49498,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.49499,1,1,78,1,1,4,1,1,1,12,1,5,1,5,1,1
MSTRG.49494,1,18,351,22,6,21,1,18,2,15,21,86,1,20,4,14
MSTRG.49495,1,1,1,1,1,1,1,1,1,3,1,27,1,1,1,1
MSTRG.49496,1,1,1,1,1,1,1,1,1,1,1,15,1,14,1,1
MSTRG.49497,1,1,1,1,1,1,1,32,1,1,1,1,1,1,1,1
MSTRG.49490,1,1,1,1,1,1,1,3,1,1,1,16,1,1,1,1
MSTRG.49491,1,23,68,1,1,16,1,8,1,1,1,9,1,16,9,5
MSTRG.49492,1,1,1,1,1,1,1,1,90,1,29,1,1,1,1,1
MSTRG.49493,1,3,1,1,1,1,1,1,1,5,168,1,1,1,1,1
MSTRG.8038,1438,441,1481,475,9,355,1,430,387,298,360,1127,233,474,114,445
MSTRG.8039,1,1,1,75,99,1,1,1,197,61,21,352,82,873,21,345
MSTRG.8036,1,170,655,44,1,94,1,152,1,61,1,187,1,202,1,103
MSTRG.8037,1,1,1,1,1,1,1,1,1,45,6,20,3,17,1,8
MSTRG.8034,1,423,1,95,1,289,1,33,1,116,1,225,1,145,1,214
MSTRG.8035,1,75,350,59,1,69,1,41,1,119,321,236,1,195,1,113
MSTRG.8032,1,7,1,1,1,14,1,13,1,17,1,62,1,95,1,51
MSTRG.8033,1,16,1,1,1,1,1,2,1,4,1,1,1,4,1,1
MSTRG.8030,1,1,1,14,1,1,1,1,1,2,1,1,1,1,1,1
MSTRG.8031,1,5,1,13,1,1,1,4,1,3,1,7,1,1,1,2
MSTRG.16738,1,2,1,1,2,3,1,1,1,4,1,8,97,7,6,7
MSTRG.9789,1,222,1,70,1,142,1,91,1,99,1,242,1,121,1,148
MSTRG.9788,45,332,88,207,15,257,1,453,291,162,423,495,1,353,1,153
MSTRG.9787,1,1,1,1,1,18,1,1,1,2,1,4,1,9,1,1
MSTRG.9786,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.9785,1,244,1,185,1,255,1,244,1,214,59,393,3,187,138,202
MSTRG.9784,1,5,1,1,1,1,1,1,1,1,1,37,1,20,1,9
MSTRG.9783,1,9,1,1,1,1,1,1,1,1,1,1,1,9,1,1
MSTRG.9782,1,8,1,20,1,5,1,3,1,1,1,5,1,1,1,1
MSTRG.9781,1,132,1,106,1,107,1,87,1,76,1,174,1,205,1,106
MSTRG.9780,1,1,1,1,1,13,1,12,1,20,1,22,1,1,1,1
MSTRG.1552,1,1,1,10,1,1,1,1,1,9,1,60,1,1,1,66
gene2422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22343,1,53,154,62,351,88,1,47,1,24,156,77,1,74,20,54
MSTRG.22342,1,49,1,41,1,29,1,123,1,91,173,167,1,354,1,139
gene2429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22347,1,1,1,1,1,4,1,23,1,1,1,1,1,1,1,1
MSTRG.22346,1,360,132,259,94,498,65,328,206,466,269,1090,113,1192,372,847
MSTRG.22345,1,138,1,114,1,145,1,101,1,86,1,248,1,224,1,124
MSTRG.22344,1,1,1,1,1,1,1,1,1,1,21,1,1,5,1,6
gene6553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.51090,1,24,1,2,1,16,1,24,1,1,1,1,1,1,1,1
gene6551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene6550,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
MSTRG.51095,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1
MSTRG.51094,1,1,1,34,1,1,1,94,1,26,3,44,1,28,1,25
MSTRG.51097,75,451,858,521,1,468,1,563,426,345,381,463,618,178,343,260
MSTRG.51096,1,2,1,1,1,2,1,32,1,2,1,2,1,3,1,2
MSTRG.51099,1,6,1,1,1,1,1,1,1,1,1,1,1,12,1,4
MSTRG.51098,1,1,1,1,1,5,1,1,1,1,1,1,1,23,1,28
gene6559,1,1,1,1,1,1,1,1,1,1,1,5,1,6,1,1
